age,default,balance,housing,loan,day,duration,campaign,pdays,previous,deposit,previously_contacted,month_num,balance_negative,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,contact_telephone,contact_unknown,poutcome_other,poutcome_success,poutcome_unknown
-0.8589011121696749,0,-0.5531361399007435,1,0,-0.7907066151982554,0.5195395422311719,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-1.1107303256477175,0,-0.2941315731556565,1,0,-0.7907066151982554,1.0450140829523398,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
-0.7749580410103275,1,-0.7296259774173072,1,0,-0.7907066151982554,0.870874264224976,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1.5754479514514015,0,-0.6918067265209007,1,0,-0.7907066151982554,2.016530966378685,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
-1.2786164679664123,0,-0.6820654043203112,1,0,-0.7907066151982554,0.8739293487640526,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
-0.10341347173554775,0,-0.7233227689345728,1,0,-0.7907066151982554,3.67238678655818,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.69101496985098,0,-0.5055755668037474,1,0,-0.7907066151982554,0.9075352786938947,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.7749580410103275,0,-0.55084406408884,0,0,-0.43442740967961524,1.188603056288938,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
-0.5231288275322851,0,-0.49182311193232686,0,0,-0.3156676745067352,0.41566666790256895,0.866341892210114,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.69101496985098,0,-0.7261878636994521,1,0,-0.3156676745067352,2.9880478498050307,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.2712996140542427,0,-0.6608637030602045,1,0,-0.3156676745067352,0.6111920784034687,0.866341892210114,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
-1.5304456814444547,0,-0.7267608826524279,1,0,-0.3156676745067352,0.08266245314322417,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.5754479514514015,0,-0.005903039808800841,1,1,-0.3156676745067352,1.97681486737069,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.568131097539232,0,0.38776098088561234,1,0,-0.3156676745067352,0.9625268003972728,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
0.3163018840611896,0,-0.9553954448897946,1,0,-0.3156676745067352,0.31179379357396597,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-0.4391857563729376,0,-0.06148587824745889,1,0,-0.3156676745067352,1.9340436838236181,0.866341892210114,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.9039033821766218,0,0.5545094962015865,1,0,-0.3156676745067352,1.457450495727675,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.5231288275322851,0,-0.5571472725715745,1,0,-0.3156676745067352,1.7629589496353308,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.14841574174249464,0,1.153314302061356,1,0,-0.3156676745067352,3.67238678655818,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0.9039033821766218,0,1.5189003940599524,1,0,-0.19690793933385514,1.753793696018101,0.3368791129257682,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.9878464533359693,0,0.09781339067982912,1,0,-0.19690793933385514,0.3301243008084253,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.568131097539232,0,-0.7153005035929108,1,0,-0.19690793933385514,1.4177343967196798,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.01947040057620028,0,0.19809170745060395,1,0,-0.19690793933385514,3.620450349393878,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.18735654289489523,0,-0.4328021597758137,1,1,-0.19690793933385514,2.9330563281016526,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1.491504880292054,0,0.1425088690119459,1,1,-0.19690793933385514,2.3128741666691113,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.01947040057620028,0,0.8885795457865107,1,0,-0.19690793933385514,1.4971665947356703,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.568131097539232,0,0.07603867046674659,1,0,-0.19690793933385514,0.7975522352871387,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.10341347173554775,0,0.1505311343536079,1,0,-0.19690793933385514,1.0266835757178805,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.568131097539232,0,0.18548529048513512,1,0,-0.19690793933385514,1.1977683099061678,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1.5754479514514015,0,0.15454226702443888,1,0,-0.19690793933385514,1.7171326815491825,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.10341347173554775,0,1.3636122578034955,1,0,-0.19690793933385514,2.016530966378685,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
1.3236187379733593,0,-0.7296259774173072,0,0,-0.19690793933385514,1.472725918423058,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
0.8199603110172744,0,2.9760875914775546,1,0,-0.19690793933385514,1.7079674279319528,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.01947040057620028,0,2.3027903217309236,1,0,-0.19690793933385514,3.2232893593139256,0.3368791129257682,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.01947040057620028,0,0.06400527245425361,1,0,-0.0781482041609751,2.425912294614944,0.866341892210114,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.9039033821766218,0,-0.8384995784827198,1,0,-0.0781482041609751,1.182492887210785,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.491504880292054,0,-0.5456868935120573,1,0,-0.0781482041609751,0.9991878148661915,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.23235881290184213,0,-0.6453921913298564,1,0,-0.0781482041609751,0.35150989258196125,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.6520741686985795,0,-0.5336534954995644,1,1,-0.0781482041609751,0.46454802052779387,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
-0.10341347173554775,0,-0.734210129041114,1,0,-0.0781482041609751,1.6865818361584168,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.01947040057620028,0,-0.9043967580749434,1,0,-0.0781482041609751,0.4034463297462627,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.23235881290184213,0,1.89537384616509,1,0,-0.0781482041609751,1.6590860753067278,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
1.5754479514514015,0,-0.5496980261828883,1,0,-0.0781482041609751,1.6865818361584168,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
-1.0267872544883698,0,2.9760875914775546,0,0,-0.0781482041609751,2.6153275360376904,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
-0.01947040057620028,0,-0.8625663745077058,1,0,-0.0781482041609751,2.4075817873804843,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.01947040057620028,0,0.6765625331854439,1,0,-0.0781482041609751,2.0898529953165226,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.06447267058314718,0,0.05254489339473649,1,0,-0.0781482041609751,3.67238678655818,1.9252674507788057,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
-0.4391857563729376,0,-0.5680346326781157,1,0,0.040611531011904956,0.4492725978324111,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
-0.18735654289489523,0,-0.6751891768846009,1,1,0.040611531011904956,1.3596877904772253,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
-0.8589011121696749,0,-0.6465382292358081,1,0,0.040611531011904956,0.9411412086237368,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
-1.2786164679664123,0,-0.5880902960322707,1,0,0.040611531011904956,2.3678656883724893,0.3368791129257682,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.8589011121696749,0,-0.6763352147905526,1,0,0.040611531011904956,0.9778022230926555,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-1.0267872544883698,0,-0.6356508691292668,1,1,0.040611531011904956,1.3291369450864596,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
-0.35524268521359015,0,-0.7009750297685143,1,0,0.040611531011904956,0.7670013898963731,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.69101496985098,0,-0.9674288429022875,1,0,0.040611531011904956,1.2191539016797035,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
-1.4465026102851073,0,-0.49468820669720615,1,0,0.040611531011904956,1.6621411598458045,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
0.7360172398579269,0,-0.5210470785340956,1,0,0.040611531011904956,2.969717342570571,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-1.1946733968070649,0,1.3945552812641917,1,0,0.040611531011904956,1.6163148917596561,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
1.0717895244953168,0,1.7882193019586048,1,0,0.040611531011904956,2.838348707390279,0.3368791129257682,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
-0.9428441833290224,0,-0.23453760204616744,1,0,0.040611531011904956,2.5206199153263174,1.3958046714944599,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
-0.6070718986916326,0,-0.3308047861461113,1,1,0.040611531011904956,2.126514009785441,0.866341892210114,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.35524268521359015,0,-0.27522194770745323,1,0,0.040611531011904956,2.502289408091858,0.866341892210114,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
-0.01947040057620028,0,-0.14457362642895805,1,0,0.39689073653054513,1.5704886236735078,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
0.4841880263798845,0,-0.23453760204616744,1,0,0.39689073653054513,1.7568487805571777,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.8589011121696749,0,-0.6734701200256733,1,0,0.39689073653054513,0.7303403754274543,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.8589011121696749,0,-0.2969966679205358,1,0,0.39689073653054513,1.9982004591442257,0.866341892210114,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.14841574174249464,0,-0.1331132473694409,1,0,0.39689073653054513,0.5623107257782437,0.3368791129257682,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.35524268521359015,0,-0.6591446462012769,1,0,0.39689073653054513,3.67238678655818,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-0.9428441833290224,0,-0.2247962798455779,1,1,0.39689073653054513,1.830170809495015,1.9252674507788057,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
-0.01947040057620028,0,-0.4419704630234274,1,0,0.39689073653054513,0.6447980083333108,1.3958046714944599,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
-0.4391857563729376,0,1.8140051548425185,1,0,0.5156504717034252,0.2384717646361286,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.5231288275322851,0,-0.7290529584643314,1,0,0.5156504717034252,2.557280929795236,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-1.0267872544883698,0,-0.5737648222078743,1,0,0.5156504717034252,3.67238678655818,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
-0.5231288275322851,0,-0.670605025260794,1,0,0.5156504717034252,2.9513868353361117,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.8589011121696749,0,-0.7279069205583796,1,0,0.5156504717034252,-0.5680705536800826,-0.19258366635857763,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.5231288275322851,0,1.660436075444989,1,0,0.5156504717034252,3.67238678655818,-0.7220464456429234,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.6070718986916326,0,-0.6803463474613836,1,0,0.5156504717034252,2.4870139853964752,0.866341892210114,-0.5764392511361042,-0.5060160097701082,1,0,-0.46287434333604394,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
